dataset,task_order,policy,budget_share,seeds,budget_cap,n_tasks,n_criteria,inference_kind,actual_queries_median,actual_queries_p05,actual_queries_p95,certified_tasks_median,certified_tasks_p05,certified_tasks_p95,residual_errors_median,residual_errors_p05,residual_errors_p95,pass_width_median,pass_width_p05,pass_width_p95,accuracy_ci_width_median,accuracy_ci_width_p05,accuracy_ci_width_p95,sample_agreement_median,sample_agreement_p05,sample_agreement_p95,accuracy_bias,accuracy_rmse,accuracy_within_half_pp,accuracy_interval_covered
JB GPT-5.4 | binary_only,predicted_fail_count,sc_judge,0.5,31,10114,1539,20229,logical_bounds_or_census,4226.0,4162.5,4298.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910919966384893,0.7875327500123586,0.794231054426813,0.82319255547602,0.8191046203000083,0.8276908250932766,,,,31
JB GPT-5.4 | binary_only,predicted_fail_count,sc50_then_srs,0.5,31,10114,1539,20229,exact_conditional_SRS,10114.0,10114.0,10114.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012753967076968742,0.012580948143754045,0.012877552029264938,0.8154043899545185,0.8098180739568914,0.8178267747676489,-2.1451624180825595e-05,0.0034448421830839274,26,28
JB GPT-5.4 | binary_only,predicted_fail_count,sc_judge,0.6,31,12137,1539,20229,logical_bounds_or_census,4226.0,4162.5,4298.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910919966384893,0.7875327500123586,0.794231054426813,0.82319255547602,0.8191046203000083,0.8276908250932766,,,,31
JB GPT-5.4 | binary_only,predicted_fail_count,sc50_then_srs,0.6,31,12137,1539,20229,exact_conditional_SRS,12137.0,12137.0,12137.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009787928221859699,0.009689060260022697,0.0098867961836967,0.8140397132734614,0.8109087912993327,0.8192716486775975,0.00029498857843243237,0.002860359738765953,28,28
JB GPT-5.4 | binary_only,predicted_fail_count,sc_judge,1.0,31,20229,1539,20229,logical_bounds_or_census,4226.0,4162.5,4298.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910919966384893,0.7875327500123586,0.794231054426813,0.82319255547602,0.8191046203000083,0.8276908250932766,,,,31
JB GPT-5.4 | binary_only,predicted_fail_count,sc50_then_srs,1.0,31,20229,1539,20229,exact_conditional_SRS,20229.0,20229.0,20229.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8118048346433339,0.8118048346433339,0.8118048346433339,0.0,0.0,31,31
JB GPT-5.4 | binary_only,random,sc_judge,0.006,31,121,1539,20229,logical_bounds_or_census,121.0,121.0,121.0,48.0,31.0,58.5,242.0,236.0,244.0,0.9688109161793372,0.9619883040935673,0.9798570500324886,0.9940184883088635,0.9940184883088634,0.9940184883088635,0.8181818181818182,0.6280991735537189,0.8966942148760331,,,,31
JB GPT-5.4 | binary_only,random,sc50_then_srs,0.006,31,121,1539,20229,exact_conditional_SRS,121.0,121.0,121.0,43.0,35.0,53.0,243.0,238.5,245.5,0.9720597790773229,0.9655620532813515,0.9772579597141,0.2052004547926244,0.14689307429927334,0.22729744426318654,0.8264462809917356,0.6942148760330579,0.9132231404958677,0.013603938761571285,0.05592901363641399,0,28
JB GPT-5.4 | binary_only,random,sc_judge,0.05,31,1011,1539,20229,logical_bounds_or_census,1011.0,1011.0,1011.0,358.0,324.5,391.5,190.0,179.5,207.0,0.7673814165042235,0.7456140350877193,0.7891487979207277,0.9500222452914133,0.9500222452914132,0.9500222452914133,0.8199802176063303,0.7937685459940653,0.8585558852621167,,,,31
JB GPT-5.4 | binary_only,random,sc50_then_srs,0.05,31,1011,1539,20229,exact_conditional_SRS,1011.0,1011.0,1011.0,323.0,281.5,350.5,208.0,198.0,218.5,0.7901234567901234,0.7722547108512021,0.8170890188434048,0.06668644025903414,0.06263285382371842,0.070468139799298,0.8199802176063303,0.7878338278931751,0.8397626112759644,0.005171047782376644,0.017730284531538177,11,28
JB GPT-5.4 | binary_only,random,sc_judge,0.2,31,4046,1539,20229,logical_bounds_or_census,4046.0,4046.0,4046.0,1471.0,1435.5,1493.5,11.0,7.0,15.5,0.044184535412605586,0.029564652371669914,0.06725146198830409,0.7999901132038163,0.7999901132038163,0.7999901132038163,0.8232822540781018,0.8184626791893228,0.8281018289668809,,,,31
JB GPT-5.4 | binary_only,random,sc50_then_srs,0.2,31,4046,1539,20229,exact_conditional_SRS,4046.0,4046.0,4046.0,1014.0,984.0,1046.0,103.0,95.5,114.5,0.341130604288499,0.3203378817413905,0.36062378167641324,0.029314350684660706,0.028721142913638753,0.029858124474763992,0.8166089965397924,0.8042511122095897,0.8255066732575382,0.0005052729381268121,0.005904962543589539,14,31
JB GPT-5.4 | binary_only,random,sc_judge,0.5,31,10114,1539,20229,logical_bounds_or_census,4226.0,4162.5,4298.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910919966384893,0.7875327500123586,0.794231054426813,0.82319255547602,0.8191046203000083,0.8276908250932766,,,,31
JB GPT-5.4 | binary_only,random,sc50_then_srs,0.5,31,10114,1539,20229,exact_conditional_SRS,10114.0,10114.0,10114.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012753967076968742,0.012580948143754045,0.012877552029264938,0.8154043899545185,0.8098180739568914,0.8178267747676489,-2.1451624180825595e-05,0.0034448421830839274,26,28
JB GPT-5.4 | binary_only,random,sc_judge,0.6,31,12137,1539,20229,logical_bounds_or_census,4226.0,4162.5,4298.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910919966384893,0.7875327500123586,0.794231054426813,0.82319255547602,0.8191046203000083,0.8276908250932766,,,,31
JB GPT-5.4 | binary_only,random,sc50_then_srs,0.6,31,12137,1539,20229,exact_conditional_SRS,12137.0,12137.0,12137.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009787928221859699,0.009689060260022697,0.0098867961836967,0.8140397132734614,0.8109087912993327,0.8192716486775975,0.00029498857843243237,0.002860359738765953,28,28
JB GPT-5.4 | binary_only,random,sc_judge,1.0,31,20229,1539,20229,logical_bounds_or_census,4226.0,4162.5,4298.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910919966384893,0.7875327500123586,0.794231054426813,0.82319255547602,0.8191046203000083,0.8276908250932766,,,,31
JB GPT-5.4 | binary_only,random,sc50_then_srs,1.0,31,20229,1539,20229,exact_conditional_SRS,20229.0,20229.0,20229.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8118048346433339,0.8118048346433339,0.8118048346433339,0.0,0.0,31,31
JB GPT-5.4-mini | binary_only,release,random_criterion,0.006,31,121,1539,20229,exact_conditional_SRS,121.0,121.0,121.0,40.0,34.0,47.5,481.0,477.0,485.5,0.9740090968161144,0.9691358024691358,0.9779077322936971,0.16634534579069649,0.15289930298086907,0.1730683671956103,0.71900826446281,0.6735537190082644,0.7851239669421488,-0.005713176504391268,0.03791027527056826,2,30
JB GPT-5.4-mini | binary_only,release,sc_judge,0.006,31,121,1539,20229,logical_bounds_or_census,121.0,121.0,121.0,44.0,42.0,45.5,476.0,475.5,476.0,0.9714100064977258,0.9704353476283301,0.9727095516569201,0.9940184883088635,0.9940184883088634,0.9940184883088635,0.8016528925619835,0.78099173553719,0.8181818181818182,,,,31
JB GPT-5.4-mini | binary_only,release,sc50_then_srs,0.006,31,121,1539,20229,exact_conditional_SRS,121.0,121.0,121.0,36.0,32.0,42.0,481.0,476.0,484.0,0.9766081871345029,0.97270955165692,0.9792072774528915,0.23169706856493144,0.20492856789757274,0.24946858470512628,0.768595041322314,0.71900826446281,0.8140495867768596,0.011218768788539923,0.05642116712130463,0,30
JB GPT-5.4-mini | binary_only,release,random_criterion,0.05,31,1011,1539,20229,exact_conditional_SRS,1011.0,1011.0,1011.0,296.0,273.5,308.5,411.0,398.0,420.5,0.8076673164392463,0.7995451591942819,0.8222871994801819,0.0538830392011469,0.05254832171634777,0.05563794552375295,0.7359050445103857,0.705242334322453,0.755192878338279,0.0013691419330791321,0.015422424605492124,9,28
JB GPT-5.4-mini | binary_only,release,sc_judge,0.05,31,1011,1539,20229,logical_bounds_or_census,1011.0,1011.0,1011.0,324.0,302.5,336.5,369.0,364.5,379.0,0.7894736842105263,0.781351526965562,0.8034437946718649,0.9500222452914133,0.9500222452914132,0.9500222452914133,0.827893175074184,0.8184965380811078,0.8392680514342236,,,,31
JB GPT-5.4-mini | binary_only,release,sc50_then_srs,0.05,31,1011,1539,20229,exact_conditional_SRS,1011.0,1011.0,1011.0,325.0,308.5,339.0,384.0,376.5,393.5,0.7888239116309291,0.7797270955165692,0.7995451591942819,0.07627663255721984,0.07222304612190417,0.07790795392752975,0.7734915924826904,0.76162215628091,0.7962413452027696,0.0026454270602115824,0.017546680375738793,12,28
JB GPT-5.4-mini | binary_only,release,random_criterion,0.2,31,4046,1539,20229,exact_conditional_SRS,4046.0,4046.0,4046.0,774.0,747.5,791.0,261.0,243.5,273.0,0.49707602339181284,0.48602988953866144,0.5142949967511371,0.024568688516486192,0.0243215186118938,0.024914726382915642,0.7340583292140386,0.7212061295106278,0.741102323282254,0.0012299052745589568,0.006129538395611457,18,30
JB GPT-5.4-mini | binary_only,release,sc_judge,0.2,31,4046,1539,20229,logical_bounds_or_census,4046.0,4046.0,4046.0,1420.0,1391.0,1445.5,44.0,34.0,51.0,0.07732293697205977,0.06075373619233268,0.09616634178037686,0.7999901132038163,0.7999901132038163,0.7999901132038163,0.8230350963914977,0.8185862580326249,0.8273603559070687,,,,31
JB GPT-5.4-mini | binary_only,release,sc50_then_srs,0.2,31,4046,1539,20229,exact_conditional_SRS,4046.0,4046.0,4046.0,953.0,941.0,974.5,196.0,183.0,203.0,0.3807667316439246,0.36679662118258605,0.3885640025990903,0.03361510702456871,0.033318503139057765,0.0341094468337535,0.7755808205635195,0.7681660899653979,0.782130499258527,-0.002346135173641723,0.006684382384354898,22,31
JB GPT-5.4-mini | binary_only,release,random_criterion,0.5,31,10114,1539,20229,exact_conditional_SRS,10114.0,10114.0,10114.0,1124.0,1112.0,1136.0,120.0,110.5,134.5,0.2696556205328135,0.2618583495776478,0.2774528914879792,0.012259627267783846,0.0121607593059469,0.012333778239161652,0.731757959264386,0.7271603717619142,0.7376408938105596,0.0005050321578614446,0.0033970783211618944,25,29
JB GPT-5.4-mini | binary_only,release,sc_judge,0.5,31,10114,1539,20229,logical_bounds_or_census,4678.0,4601.0,4743.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687478372633348,0.7655346285036334,0.772554253794058,0.8315519452757588,0.8275076953127964,0.8346081678559665,,,,31
JB GPT-5.4-mini | binary_only,release,sc50_then_srs,0.5,31,10114,1539,20229,exact_conditional_SRS,10114.0,10114.0,10114.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015176232141974388,0.015052647189678192,0.01534925107518903,0.7610243227209809,0.75662448091754,0.7648803638520862,-0.0012526193763913245,0.003567089613614356,27,30
JB GPT-5.4-mini | binary_only,release,random_criterion,0.6,31,12137,1539,20229,exact_conditional_SRS,12137.0,12137.0,12137.0,1190.0,1177.0,1205.5,93.0,81.0,105.0,0.2267706302794022,0.2166991552956465,0.23521767381416503,0.009985664145533701,0.00993623016461509,0.010035098126452147,0.7325533492625855,0.7277333772760979,0.7367965724643653,0.0005806712135016324,0.0027660623742213858,30,30
JB GPT-5.4-mini | binary_only,release,sc_judge,0.6,31,12137,1539,20229,logical_bounds_or_census,4678.0,4601.0,4743.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687478372633348,0.7655346285036334,0.772554253794058,0.8315519452757588,0.8275076953127964,0.8346081678559665,,,,31
JB GPT-5.4-mini | binary_only,release,sc50_then_srs,0.6,31,12137,1539,20229,exact_conditional_SRS,12137.0,12137.0,12137.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011567551534925169,0.011468683573088168,0.011641702506302865,0.7516684518414765,0.7474252286396967,0.7551701408914888,-0.00047744346419371426,0.002932148218265422,28,29
JB GPT-5.4-mini | binary_only,release,random_criterion,1.0,31,20229,1539,20229,exact_conditional_SRS,20229.0,20229.0,20229.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319195214790647,0.7319195214790647,0.7319195214790647,0.0,0.0,31,31
JB GPT-5.4-mini | binary_only,release,sc_judge,1.0,31,20229,1539,20229,logical_bounds_or_census,4678.0,4601.0,4743.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687478372633348,0.7655346285036334,0.772554253794058,0.8315519452757588,0.8275076953127964,0.8346081678559665,,,,31
JB GPT-5.4-mini | binary_only,release,sc50_then_srs,1.0,31,20229,1539,20229,exact_conditional_SRS,20229.0,20229.0,20229.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319195214790647,0.7319195214790647,0.7319195214790647,0.0,0.0,31,31
JB GPT-5.4-mini | binary_only,predicted_fail_count,sc_judge,0.006,31,121,1539,20229,logical_bounds_or_census,121.0,121.0,121.0,27.0,18.5,33.0,475.0,469.0,480.5,0.9824561403508771,0.9785575048732943,0.9879792072774529,0.9940184883088635,0.9940184883088634,0.9940184883088635,0.8512396694214877,0.8016528925619835,0.8966942148760331,,,,31
JB GPT-5.4-mini | binary_only,predicted_fail_count,sc50_then_srs,0.006,31,121,1539,20229,exact_conditional_SRS,121.0,121.0,121.0,34.0,27.5,41.0,478.0,471.5,482.5,0.9779077322936972,0.9733593242365172,0.9821312540610786,0.23169706856493155,0.20181422709970837,0.2494685847051263,0.7851239669421488,0.7355371900826446,0.8553719008264463,0.011867214000958212,0.05656348771917821,0,30
JB GPT-5.4-mini | binary_only,predicted_fail_count,sc_judge,0.05,31,1011,1539,20229,logical_bounds_or_census,1011.0,1011.0,1011.0,218.0,200.0,235.5,349.0,336.5,368.5,0.8583495776478233,0.8469785575048733,0.8700454840805718,0.9500222452914133,0.9500222452914132,0.9500222452914133,0.857566765578635,0.8452027695351138,0.8768545994065282,,,,31
JB GPT-5.4-mini | binary_only,predicted_fail_count,sc50_then_srs,0.05,31,1011,1539,20229,exact_conditional_SRS,1011.0,1011.0,1011.0,264.0,237.5,280.5,384.0,366.5,396.0,0.8284600389863548,0.8177387914230019,0.845679012345679,0.07642493449997534,0.07244549903603736,0.07800682188936675,0.7962413452027696,0.7729970326409495,0.8105835806132542,0.0025582888750531035,0.017383647439665483,10,29
JB GPT-5.4-mini | binary_only,predicted_fail_count,sc_judge,0.2,31,4046,1539,20229,logical_bounds_or_census,4046.0,4046.0,4046.0,1172.0,1117.0,1215.5,5.0,4.0,7.0,0.23846653671215073,0.2102014294996751,0.2742040285899935,0.7999901132038163,0.7999901132038163,0.7999901132038163,0.8457736035590707,0.8416955017301038,0.8493573900148295,,,,31
JB GPT-5.4-mini | binary_only,predicted_fail_count,sc50_then_srs,0.2,31,4046,1539,20229,exact_conditional_SRS,4046.0,4046.0,4046.0,876.0,849.0,901.5,147.0,130.0,160.5,0.43079922027290446,0.4142300194931774,0.44834307992202727,0.033713974986405604,0.03344208809135396,0.034158880814672,0.7852199703410776,0.7780523974295601,0.791275333662877,-0.002797277693774623,0.006547647709810771,21,31
JB GPT-5.4-mini | binary_only,predicted_fail_count,sc_judge,0.5,31,10114,1539,20229,logical_bounds_or_census,4678.0,4601.0,4743.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687478372633348,0.7655346285036334,0.772554253794058,0.8315519452757588,0.8275076953127964,0.8346081678559665,,,,31
JB GPT-5.4-mini | binary_only,predicted_fail_count,sc50_then_srs,0.5,31,10114,1539,20229,exact_conditional_SRS,10114.0,10114.0,10114.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015176232141974388,0.015052647189678192,0.01534925107518903,0.7610243227209809,0.75662448091754,0.7648803638520862,-0.0012526193763913245,0.003567089613614356,27,30
JB GPT-5.4-mini | binary_only,predicted_fail_count,sc_judge,0.6,31,12137,1539,20229,logical_bounds_or_census,4678.0,4601.0,4743.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687478372633348,0.7655346285036334,0.772554253794058,0.8315519452757588,0.8275076953127964,0.8346081678559665,,,,31
JB GPT-5.4-mini | binary_only,predicted_fail_count,sc50_then_srs,0.6,31,12137,1539,20229,exact_conditional_SRS,12137.0,12137.0,12137.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011567551534925169,0.011468683573088168,0.011641702506302865,0.7516684518414765,0.7474252286396967,0.7551701408914888,-0.00047744346419371426,0.002932148218265422,28,29
JB GPT-5.4-mini | binary_only,predicted_fail_count,sc_judge,1.0,31,20229,1539,20229,logical_bounds_or_census,4678.0,4601.0,4743.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687478372633348,0.7655346285036334,0.772554253794058,0.8315519452757588,0.8275076953127964,0.8346081678559665,,,,31
JB GPT-5.4-mini | binary_only,predicted_fail_count,sc50_then_srs,1.0,31,20229,1539,20229,exact_conditional_SRS,20229.0,20229.0,20229.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319195214790647,0.7319195214790647,0.7319195214790647,0.0,0.0,31,31
JB GPT-5.4-mini | binary_only,random,sc_judge,0.006,31,121,1539,20229,logical_bounds_or_census,121.0,121.0,121.0,39.0,29.5,54.0,479.0,474.5,483.0,0.9746588693957114,0.9649122807017544,0.9808317089018843,0.9940184883088635,0.9940184883088634,0.9940184883088635,0.8181818181818182,0.756198347107438,0.8884297520661157,,,,31
JB GPT-5.4-mini | binary_only,random,sc50_then_srs,0.006,31,121,1539,20229,exact_conditional_SRS,121.0,121.0,121.0,42.0,32.5,49.0,481.0,474.0,485.0,0.9727095516569201,0.9681611435997401,0.9788823911630928,0.23169706856493155,0.20181422709970837,0.24946858470512628,0.7768595041322314,0.6983471074380165,0.8347107438016529,0.011793860351853366,0.05653181698323006,0,30
JB GPT-5.4-mini | binary_only,random,sc_judge,0.05,31,1011,1539,20229,logical_bounds_or_census,1011.0,1011.0,1011.0,326.0,296.5,355.0,390.0,377.5,404.0,0.788174139051332,0.7693307342430149,0.8073424301494476,0.9500222452914133,0.9500222452914133,0.9500222452914133,0.8328387734915925,0.8105835806132542,0.847675568743818,,,,31
JB GPT-5.4-mini | binary_only,random,sc50_then_srs,0.05,31,1011,1539,20229,exact_conditional_SRS,1011.0,1011.0,1011.0,306.0,273.5,329.5,401.0,389.0,410.5,0.8011695906432749,0.785899935022742,0.8222871994801819,0.07627663255721984,0.07254436699787437,0.0779079539275298,0.7823936696340257,0.7675568743818002,0.7972304648862513,0.002487840882610681,0.01768150825551814,11,29
JB GPT-5.4-mini | binary_only,random,sc_judge,0.2,31,4046,1539,20229,logical_bounds_or_census,4046.0,4046.0,4046.0,1332.0,1293.0,1365.5,64.0,53.5,77.0,0.13450292397660818,0.11273554256010396,0.15984405458089668,0.7999901132038163,0.7999901132038163,0.7999901132038163,0.8302026693030153,0.8247652001977261,0.8362580326248146,,,,31
JB GPT-5.4-mini | binary_only,random,sc50_then_srs,0.2,31,4046,1539,20229,exact_conditional_SRS,4046.0,4046.0,4046.0,971.0,935.0,1001.0,193.0,179.0,209.0,0.36907082521117607,0.34957764782326184,0.39246263807667314,0.03361510702456871,0.033293786148598514,0.03408472984329436,0.7740978744438952,0.7696490360850222,0.7802768166089966,-0.002255263293995649,0.006587964380753713,21,31
JB GPT-5.4-mini | binary_only,random,sc_judge,0.5,31,10114,1539,20229,logical_bounds_or_census,4678.0,4601.0,4743.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687478372633348,0.7655346285036334,0.772554253794058,0.8315519452757588,0.8275076953127964,0.8346081678559665,,,,31
JB GPT-5.4-mini | binary_only,random,sc50_then_srs,0.5,31,10114,1539,20229,exact_conditional_SRS,10114.0,10114.0,10114.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015176232141974388,0.015052647189678192,0.01534925107518903,0.7610243227209809,0.75662448091754,0.7648803638520862,-0.0012526193763913245,0.003567089613614356,27,30
JB GPT-5.4-mini | binary_only,random,sc_judge,0.6,31,12137,1539,20229,logical_bounds_or_census,4678.0,4601.0,4743.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687478372633348,0.7655346285036334,0.772554253794058,0.8315519452757588,0.8275076953127964,0.8346081678559665,,,,31
JB GPT-5.4-mini | binary_only,random,sc50_then_srs,0.6,31,12137,1539,20229,exact_conditional_SRS,12137.0,12137.0,12137.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011567551534925169,0.011468683573088168,0.011641702506302865,0.7516684518414765,0.7474252286396967,0.7551701408914888,-0.00047744346419371426,0.002932148218265422,28,29
JB GPT-5.4-mini | binary_only,random,sc_judge,1.0,31,20229,1539,20229,logical_bounds_or_census,4678.0,4601.0,4743.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687478372633348,0.7655346285036334,0.772554253794058,0.8315519452757588,0.8275076953127964,0.8346081678559665,,,,31
JB GPT-5.4-mini | binary_only,random,sc50_then_srs,1.0,31,20229,1539,20229,exact_conditional_SRS,20229.0,20229.0,20229.0,1539.0,1539.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319195214790647,0.7319195214790647,0.7319195214790647,0.0,0.0,31,31
